id	season	week	season_type	start_date	neutral_site	conference_game	attendance	venue_id	venue	home_team	home_conference	home_points	home_line_scores[0]	home_line_scores[1]	home_line_scores[2]	home_line_scores[3]	away_team	away_conference	away_points	away_line_scores[0]	away_line_scores[1]	away_line_scores[2]	away_line_scores[3]
401110839	2019	10	regular	2019-11-02T23:30:00.000Z	FALSE	TRUE		3994	Williams-Brice Stadium	South Carolina	SEC						Vanderbilt	SEC					
401112499	2019	10	regular	2019-11-02T23:30:00.000Z	FALSE	TRUE		3787	Kenan Memorial Stadium	North Carolina	ACC						Virginia	ACC					
401117897	2019	10	regular	2019-11-02T23:30:00.000Z	FALSE	TRUE		3805	Liberty Bowl Memorial Stadium	Memphis	American Athletic						SMU	American Athletic					
401114198	2019	10	regular	2019-11-03T00:00:00.000Z	FALSE	TRUE		477	Los Angeles Memorial Coliseum	USC	Pac-12						Oregon	Pac-12					
401117216	2019	10	regular	2019-11-03T02:00:00.000Z	FALSE	FALSE		3905	Romney Stadium	Utah State	Mountain West						BYU	FBS Independents					
401117536	2019	10	regular	2019-11-03T02:30:00.000Z	FALSE	TRUE		3816	Mackay Stadium	Nevada	Mountain West						New Mexico	Mountain West					
401117535	2019	10	regular	2019-11-03T02:30:00.000Z	FALSE	TRUE		3935	Spartan Stadium	San José State	Mountain West						Boise State	Mountain West					
401117537	2019	10	regular	2019-11-03T03:59:00.000Z	FALSE	TRUE		3610	Aloha Stadium	Hawai'i	Mountain West						Fresno State	Mountain West					
401119296	2019	11	regular	2019-11-05T05:00:00.000Z	FALSE	TRUE		3980	Waldo Stadium	Western Michigan	Mid-American						Ball State	Mid-American					
401119297	2019	11	regular	2019-11-05T05:00:00.000Z	FALSE	TRUE		3739	Glass Bowl	Toledo	Mid-American						Kent State	Mid-American					
401119298	2019	11	regular	2019-11-07T01:00:00.000Z	FALSE	TRUE		3876	Peden Stadium	Ohio	Mid-American						Miami (OH)	Mid-American					
401121964	2019	11	regular	2019-11-08T00:30:00.000Z	FALSE	TRUE		3654	Brooks Stadium	Coastal Carolina	Sun Belt						Louisiana	Sun Belt					
401117899	2019	11	regular	2019-11-08T01:00:00.000Z	FALSE	TRUE		3886	Raymond James Stadium	South Florida	American Athletic						Temple	American Athletic					
401117900	2019	11	regular	2019-11-09T00:00:00.000Z	FALSE	TRUE		3674	Skelly Field at H. A. Chapman Stadium	Tulsa	American Athletic						UCF	American Athletic					
401114205	2019	11	regular	2019-11-09T03:30:00.000Z	FALSE	TRUE		3893	Reser Stadium	Oregon State	Pac-12						Washington	Pac-12					
401110846	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3683	Commonwealth Stadium	Kentucky	SEC						Tennessee	SEC					
401117542	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3932	Qualcomm Stadium	San Diego State	Mountain West						Nevada	Mountain West					
401121967	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3644	Jim Wacker Field at Bobcat Stadium	Texas State	Sun Belt						South Alabama	Sun Belt					
401112502	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3615	Alumni Stadium	Boston College	ACC						Florida State	ACC					
401112249	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3911	Ryan Field	Northwestern	Big Ten						Purdue	Big Ten					
401112154	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3936	Spartan Stadium	Michigan State	Big Ten						Illinois	Big Ten					
401112142	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3842	Mountaineer Field at Milan Puskar Stadium	West Virginia	Big 12						Texas Tech	Big 12					
401110847	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	FALSE		3974	Vaught-Hemingway Stadium	Ole Miss	SEC						New Mexico State	FBS Independents					
401114190	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3726	Folsom Field	Colorado	Pac-12						Stanford	Pac-12					
401110843	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	FALSE		3887	Donald W. Reynolds Razorback Stadium Frank Broyles Field	Arkansas	SEC						Western Kentucky	Conference USA					
401114353	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	FALSE		3801	LaVell Edwards Stadium	BYU	FBS Independents						Liberty	FBS Independents					
401112506	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3799	Lane Stadium	Virginia Tech	ACC						Wake Forest	ACC					
401114160	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3947	Sun Devil Stadium	Arizona State	Pac-12						USC	Pac-12					
401117541	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3653	Albertsons Stadium	Boise State	Mountain West						Wyoming	Mountain West					
401110848	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	FALSE		3994	Williams-Brice Stadium	South Carolina	SEC						Appalachian State	Sun Belt					
401117901	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3854	Nippert Stadium	Cincinnati	American Athletic						Connecticut	American Athletic					
401117902	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3735	Gerald J. Ford Stadium	SMU	American Athletic						East Carolina	American Athletic					
401112111	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3910	Darrell K Royal-Texas Memorial Stadium	Texas	Big 12						Kansas State	Big 12					
401112081	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3616	Amon G. Carter Stadium	TCU	Big 12						Baylor	Big 12					
401112198	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		347	Camp Randall Stadium	Wisconsin	Big Ten						Iowa	Big Ten					
401110845	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3917	Sanford Stadium	Georgia	SEC						Missouri	SEC					
401111654	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	FALSE		3982	Wallace Wade Stadium	Duke	ACC						Notre Dame	FBS Independents					
401110844	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3634	Ben Hill Griffin Stadium	Florida	SEC						Vanderbilt	SEC					
401112235	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3953	TCF Bank Stadium	Minnesota	Big Ten						Penn State	Big Ten					
401112092	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3835	Gaylord Family Oklahoma Memorial Stadium	Oklahoma	Big 12						Iowa State	Big 12					
401112503	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3670	Carter-Finley Stadium	NC State	ACC						Clemson	ACC					
401112209	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3861	Ohio Stadium	Ohio State	Big Ten						Maryland	Big Ten					
401110842	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3657	Bryant Denny Stadium	Alabama	SEC						LSU	SEC					
401112504	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3923	Scott Stadium	Virginia	ACC						Georgia Tech	ACC					
401112505	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3948	Hard Rock Stadium	Miami	ACC						Louisville	ACC					
401114180	2019	11	regular	2019-11-09T05:00:00.000Z	FALSE	TRUE		3831	California Memorial Stadium	California	Pac-12						Washington State	Pac-12					
401114332	2019	11	regular	2019-11-09T17:00:00.000Z	FALSE	FALSE		3841	Blaik Field at Michie Stadium	Army	FBS Independents						UMass	FBS Independents					
401114307	2019	11	regular	2019-11-09T19:00:00.000Z	FALSE	TRUE		3918	Foreman Field	Old Dominion	Conference USA						UT San Antonio	Conference USA					
401117539	2019	11	regular	2019-11-09T19:00:00.000Z	FALSE	TRUE		3971	University Stadium	New Mexico	Mountain West						Air Force	Mountain West					
401114304	2019	11	regular	2019-11-09T20:00:00.000Z	FALSE	TRUE		3946	Sun Bowl Stadium	UTEP	Conference USA						Charlotte	Conference USA					
401121965	2019	11	regular	2019-11-09T20:30:00.000Z	FALSE	TRUE		3975	Veterans Memorial Stadium	Troy	Sun Belt						Georgia Southern	Sun Belt					
401114308	2019	11	regular	2019-11-09T20:30:00.000Z	FALSE	TRUE		3815	M. M. Roberts Stadium	Southern Mississippi	Conference USA						UAB	Conference USA					
401114306	2019	11	regular	2019-11-09T21:00:00.000Z	FALSE	TRUE		3776	Joe Aillet Stadium	Louisiana Tech	Conference USA						North Texas	Conference USA					
401121966	2019	11	regular	2019-11-09T22:00:00.000Z	FALSE	TRUE		3817	Malone Stadium	Louisiana Monroe	Sun Belt						Georgia State	Sun Belt					
401114305	2019	11	regular	2019-11-09T23:00:00.000Z	FALSE	TRUE		3715	FAU Stadium	Florida Atlantic	Conference USA						Florida International	Conference USA					
401117540	2019	11	regular	2019-11-10T00:00:00.000Z	FALSE	TRUE		3660	Bulldog Stadium	Fresno State	Mountain West						Utah State	Mountain West					
401117543	2019	11	regular	2019-11-10T04:00:00.000Z	FALSE	TRUE		3610	Aloha Stadium	Hawai'i	Mountain West						San José State	Mountain West					
401119299	2019	12	regular	2019-11-12T05:00:00.000Z	FALSE	TRUE		3768	Summa Field at InfoCision Stadium	Akron	Mid-American						Eastern Michigan	Mid-American					
401119300	2019	12	regular	2019-11-12T05:00:00.000Z	FALSE	TRUE		3876	Peden Stadium	Ohio	Mid-American						Western Michigan	Mid-American					
401119301	2019	12	regular	2019-11-14T01:00:00.000Z	FALSE	TRUE		3996	Yager Stadium	Miami (OH)	Mid-American						Bowling Green	Mid-American					
401119302	2019	12	regular	2019-11-14T01:00:00.000Z	FALSE	TRUE		3739	Glass Bowl	Toledo	Mid-American						Northern Illinois	Mid-American					
401119303	2019	12	regular	2019-11-15T00:00:00.000Z	FALSE	TRUE		3696	Dix Stadium	Kent State	Mid-American						Buffalo	Mid-American					
401112507	2019	12	regular	2019-11-15T01:00:00.000Z	FALSE	TRUE		3752	Heinz Field	Pittsburgh	ACC						North Carolina	ACC					
401114309	2019	12	regular	2019-11-16T00:00:00.000Z	FALSE	TRUE		3775	Joan C. Edwards Stadium	Marshall	Conference USA						Louisiana Tech	Conference USA					
401117547	2019	12	regular	2019-11-16T02:30:00.000Z	FALSE	TRUE		3932	Qualcomm Stadium	San Diego State	Mountain West						Fresno State	Mountain West					
401112244	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3834	Memorial Stadium	Nebraska	Big Ten						Wisconsin	Big Ten					
401112250	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	FALSE		3911	Ryan Field	Northwestern	Big Ten						UMass	FBS Independents					
401112133	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3784	Jones AT&T Stadium	Texas Tech	Big 12						TCU	Big 12					
401112112	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3636	Bill Snyder Family Football Stadium	Kansas State	Big 12						West Virginia	Big 12					
401112105	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3646	Boone Pickens Stadium	Oklahoma State	Big 12						Kansas	Big 12					
401110854	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3973	Vanderbilt Stadium	Vanderbilt	SEC						Kentucky	SEC					
401110853	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3795	Kyle Field	Texas A&M	SEC						South Carolina	SEC					
401114231	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3820	Martin Stadium	Washington State	Pac-12						Stanford	Pac-12					
401114181	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3831	California Memorial Stadium	California	Pac-12						USC	Pac-12					
401112512	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3670	Carter-Finley Stadium	NC State	ACC						Louisville	ACC					
401112511	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		721	Bobby Dodd Stadium at Historic Grant Field	Georgia Tech	ACC						Virginia Tech	ACC					
401112510	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	FALSE		3697	Bobby Bowden Field at Doak Campbell Stadium	Florida State	ACC						Alabama State						
401112509	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3982	Wallace Wade Stadium	Duke	ACC						Syracuse	ACC					
401114312	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3803	Legion Field	UAB	Conference USA						UTEP	Conference USA					
401117546	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3905	Romney Stadium	Utah State	Mountain West						Wyoming	Mountain West					
401117544	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		5388	Canvas Stadium	Colorado State	Mountain West						Air Force	Mountain West					
401119304	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3919	Scheumann Stadium	Ball State	Mid-American						Central Michigan	Mid-American					
401121972	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3644	Jim Wacker Field at Bobcat Stadium	Texas State	Sun Belt						Troy	Sun Belt					
401121971	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3797	Ladd Peebles Stadium	South Alabama	Sun Belt						Louisiana	Sun Belt					
401121970	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3608	Paulson Stadium	Georgia Southern	Sun Belt						Louisiana Monroe	Sun Belt					
401117905	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3806	Lincoln Financial Field	Temple	American Athletic						Tulane	American Athletic					
401117904	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		4728	John O'Quinn Field at TDECU Stadium	Houston	American Athletic						Memphis	American Athletic					
401114161	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3893	Reser Stadium	Oregon State	Pac-12						Arizona State	Pac-12					
401117545	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3653	Albertsons Stadium	Boise State	Mountain West						New Mexico	Mountain West					
401112219	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3558	Michigan Stadium	Michigan	Big Ten						Michigan State	Big Ten					
401117903	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3886	Raymond James Stadium	South Florida	American Athletic						Cincinnati	American Athletic					
401112199	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3793	Kinnick Stadium	Iowa	Big Ten						Minnesota	Big Ten					
401112093	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3772	Jack Trice Stadium	Iowa State	Big 12						Texas	Big 12					
401114216	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		587	Rice-Eccles Stadium	Utah	Pac-12						UCLA	Pac-12					
401114172	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3626	Autzen Stadium	Oregon	Pac-12						Arizona	Pac-12					
401110849	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3785	Jordan-Hare Stadium	Auburn	SEC						Georgia	SEC					
401110852	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3838	Faurot Field	Missouri	SEC						Florida	SEC					
401112166	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3632	Beaver Stadium	Penn State	Big Ten						Indiana	Big Ten					
401112082	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		4727	McLane Stadium	Baylor	Big 12						Oklahoma	Big 12					
401112508	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3836	Memorial Stadium	Clemson	ACC						Wake Forest	ACC					
401112255	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3754	High Point Solutions Stadium	Rutgers	Big Ten						Ohio State	Big Ten					
401110850	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3974	Vaught-Hemingway Stadium	Ole Miss	SEC						LSU	SEC					
401110851	2019	12	regular	2019-11-16T05:00:00.000Z	FALSE	TRUE		3693	Davis Wade Stadium	Mississippi State	SEC						Alabama	SEC					
401114333	2019	12	regular	2019-11-16T17:00:00.000Z	FALSE	FALSE		3841	Blaik Field at Michie Stadium	Army	FBS Independents						VMI						
401121968	2019	12	regular	2019-11-16T19:00:00.000Z	FALSE	TRUE		4246	Georgia State Stadium	Georgia State	Sun Belt						Appalachian State	Sun Belt					
401114338	2019	12	regular	2019-11-16T19:30:00.000Z	FALSE	FALSE		3855	Notre Dame Stadium	Notre Dame	FBS Independents						Navy	American Athletic					
401117217	2019	12	regular	2019-11-16T20:00:00.000Z	FALSE	FALSE		3801	LaVell Edwards Stadium	BYU	FBS Independents						Idaho State						
401121969	2019	12	regular	2019-11-16T20:00:00.000Z	FALSE	TRUE		3625	Centennial Bank Stadium	Arkansas State	Sun Belt						Coastal Carolina	Sun Belt					
401114345	2019	12	regular	2019-11-16T21:00:00.000Z	FALSE	FALSE		3601	Aggie Memorial Stadium	New Mexico State	FBS Independents						Incarnate Word						
401117548	2019	12	regular	2019-11-16T21:00:00.000Z	FALSE	TRUE		3914	Sam Boyd Stadium	UNLV	Mountain West						Hawai'i	Mountain West					
401114310	2019	12	regular	2019-11-16T21:30:00.000Z	FALSE	TRUE		3725	Johnny Red"" Floyd Stadium""	Middle Tennessee	Conference USA						Rice	Conference USA					
401114311	2019	12	regular	2019-11-16T23:00:00.000Z	FALSE	TRUE		3604	Alamodome	UT San Antonio	Conference USA						Southern Mississippi	Conference USA					
401119306	2019	13	regular	2019-11-20T00:30:00.000Z	FALSE	TRUE		3700	Doyt Perry Stadium	Bowling Green	Mid-American						Ohio	Mid-American					
401119305	2019	13	regular	2019-11-20T00:30:00.000Z	FALSE	TRUE		3764	Brigham Field at Huskie Stadium	Northern Illinois	Mid-American						Eastern Michigan	Mid-American					
401119307	2019	13	regular	2019-11-21T00:30:00.000Z	FALSE	TRUE		3996	Yager Stadium	Miami (OH)	Mid-American						Akron	Mid-American					
401119308	2019	13	regular	2019-11-21T00:30:00.000Z	FALSE	TRUE		3965	UB Stadium	Buffalo	Mid-American						Toledo	Mid-American					
401112513	2019	13	regular	2019-11-22T01:00:00.000Z	FALSE	TRUE		721	Bobby Dodd Stadium at Historic Grant Field	Georgia Tech	ACC						NC State	ACC					
401117550	2019	13	regular	2019-11-23T02:30:00.000Z	FALSE	TRUE		3984	War Memorial Stadium	Wyoming	Mountain West						Colorado State	Mountain West					
401112094	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3772	Jack Trice Stadium	Iowa State	Big 12						Kansas	Big 12					
401112515	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3630	BB&T Field	Wake Forest	ACC						Duke	ACC					
401117551	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3660	Bulldog Stadium	Fresno State	Mountain West						Nevada	Mountain West					
401117906	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		4729	Benson Field at Yulman Stadium	Tulane	American Athletic						UCF	American Athletic					
401117908	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3892	Rentschler Field	Connecticut	American Athletic						East Carolina	American Athletic					
401117909	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3886	Raymond James Stadium	South Florida	American Athletic						Memphis	American Athletic					
401117910	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3674	Skelly Field at H. A. Chapman Stadium	Tulsa	American Athletic						Houston	American Athletic					
401119309	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3696	Dix Stadium	Kent State	Mid-American						Ball State	Mid-American					
401121977	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3666	Cajun Field	Louisiana	Sun Belt						Troy	Sun Belt					
401112516	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3873	Papa John's Cardinal Stadium	Louisville	ACC						Syracuse	ACC					
401112167	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3830	Memorial Stadium	Indiana	Big Ten						Michigan	Big Ten					
401117907	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3854	Nippert Stadium	Cincinnati	American Athletic						Temple	American Athletic					
401112236	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3911	Ryan Field	Northwestern	Big Ten						Minnesota	Big Ten					
401112083	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		4727	McLane Stadium	Baylor	Big 12						Texas	Big 12					
401112263	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		347	Camp Randall Stadium	Wisconsin	Big Ten						Purdue	Big Ten					
401114173	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3619	Arizona Stadium	Arizona	Pac-12						Utah	Pac-12					
401114162	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3947	Sun Devil Stadium	Arizona State	Pac-12						Oregon	Pac-12					
401110857	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3917	Sanford Stadium	Georgia	SEC						Texas A&M	SEC					
401110856	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3785	Jordan-Hare Stadium	Auburn	SEC						Samford						
401112120	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3835	Gaylord Family Oklahoma Memorial Stadium	Oklahoma	Big 12						TCU	Big 12					
401112256	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3861	Ohio Stadium	Ohio State	Big Ten						Penn State	Big Ten					
401110855	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3657	Bryant Denny Stadium	Alabama	SEC						Western Carolina						
401112155	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3793	Kinnick Stadium	Iowa	Big Ten						Illinois	Big Ten					
401110859	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3958	Tiger Stadium	LSU	SEC						Arkansas	SEC					
401112220	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3754	High Point Solutions Stadium	Rutgers	Big Ten						Michigan State	Big Ten					
401114315	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3803	Legion Field	UAB	Conference USA						Louisiana Tech	Conference USA					
401112518	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3787	Kenan Memorial Stadium	North Carolina	ACC						Mercer						
401112519	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3799	Lane Stadium	Virginia Tech	ACC						Pittsburgh	ACC					
401112520	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3923	Scott Stadium	Virginia	ACC						Liberty	FBS Independents					
401114182	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3940	Stanford Stadium	Stanford	Pac-12						California	Pac-12					
401114191	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3726	Folsom Field	Colorado	Pac-12						Washington	Pac-12					
401114206	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3820	Martin Stadium	Washington State	Pac-12						Oregon State	Pac-12					
401114217	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		477	Los Angeles Memorial Coliseum	USC	Pac-12						UCLA	Pac-12					
401110858	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3683	Commonwealth Stadium	Kentucky	SEC						UT Martin						
401110860	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3693	Davis Wade Stadium	Mississippi State	SEC						Abilene Christian						
401110861	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3838	Faurot Field	Missouri	SEC						Tennessee	SEC					
401110862	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	FALSE		3973	Vanderbilt Stadium	Vanderbilt	SEC						East Tennessee State						
401112113	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3784	Jones AT&T Stadium	Texas Tech	Big 12						Kansas State	Big 12					
401112128	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3842	Mountaineer Field at Milan Puskar Stadium	West Virginia	Big 12						Oklahoma State	Big 12					
401112210	2019	13	regular	2019-11-23T05:00:00.000Z	FALSE	TRUE		3665	Maryland Stadium	Maryland	Big Ten						Nebraska	Big Ten					
401114358	2019	13	regular	2019-11-23T17:00:00.000Z	FALSE	FALSE		3985	Warren McGuirk Alumni Stadium	UMass	FBS Independents						BYU	FBS Independents					
401121976	2019	13	regular	2019-11-23T19:00:00.000Z	FALSE	TRUE		4246	Georgia State Stadium	Georgia State	Sun Belt						South Alabama	Sun Belt					
401112514	2019	13	regular	2019-11-23T19:30:00.000Z	FALSE	FALSE		3855	Notre Dame Stadium	Notre Dame	FBS Independents						Boston College	ACC					
401121973	2019	13	regular	2019-11-23T19:30:00.000Z	FALSE	TRUE		3792	Kidd Brewer Stadium	Appalachian State	Sun Belt						Texas State	Sun Belt					
401121974	2019	13	regular	2019-11-23T20:00:00.000Z	FALSE	TRUE		3625	Centennial Bank Stadium	Arkansas State	Sun Belt						Georgia Southern	Sun Belt					
401117911	2019	13	regular	2019-11-23T20:30:00.000Z	FALSE	TRUE		3852	Navy-Marine Corps Memorial Stadium	Navy	American Athletic						SMU	American Athletic					
401114317	2019	13	regular	2019-11-23T20:30:00.000Z	FALSE	TRUE		3895	Rice Stadium	Rice	Conference USA						North Texas	Conference USA					
401114318	2019	13	regular	2019-11-23T20:30:00.000Z	FALSE	TRUE		3815	M. M. Roberts Stadium	Southern Mississippi	Conference USA						Western Kentucky	Conference USA					
401114313	2019	13	regular	2019-11-23T20:30:00.000Z	FALSE	TRUE		4418	Jerry Richardson Stadium	Charlotte	Conference USA						Marshall	Conference USA					
401114319	2019	13	regular	2019-11-23T21:00:00.000Z	FALSE	FALSE		3601	Aggie Memorial Stadium	New Mexico State	FBS Independents						UTEP	Conference USA					
401117553	2019	13	regular	2019-11-23T21:00:00.000Z	FALSE	TRUE		3914	Sam Boyd Stadium	UNLV	Mountain West						San José State	Mountain West					
401114316	2019	13	regular	2019-11-23T21:30:00.000Z	FALSE	TRUE		3725	Johnny Red"" Floyd Stadium""	Middle Tennessee	Conference USA						Old Dominion	Conference USA					
401121975	2019	13	regular	2019-11-23T22:00:00.000Z	FALSE	TRUE		3817	Malone Stadium	Louisiana Monroe	Sun Belt						Coastal Carolina	Sun Belt					
401114314	2019	13	regular	2019-11-23T23:00:00.000Z	FALSE	TRUE		3604	Alamodome	UT San Antonio	Conference USA						Florida Atlantic	Conference USA					
401112517	2019	13	regular	2019-11-24T00:00:00.000Z	FALSE	FALSE		218	FIU Stadium	Florida International	Conference USA						Miami	ACC					
401117549	2019	13	regular	2019-11-24T03:30:00.000Z	FALSE	TRUE		3905	Romney Stadium	Utah State	Mountain West						Boise State	Mountain West					
401117552	2019	13	regular	2019-11-24T04:00:00.000Z	FALSE	TRUE		3610	Aloha Stadium	Hawai'i	Mountain West						San Diego State	Mountain West					
401119310	2019	14	regular	2019-11-27T00:00:00.000Z	FALSE	TRUE		3768	Summa Field at InfoCision Stadium	Akron	Mid-American						Ohio	Mid-American					
401119311	2019	14	regular	2019-11-27T00:00:00.000Z	FALSE	TRUE		3764	Brigham Field at Huskie Stadium	Northern Illinois	Mid-American						Western Michigan	Mid-American					
401110863	2019	14	regular	2019-11-29T00:30:00.000Z	FALSE	TRUE		3693	Davis Wade Stadium	Mississippi State	SEC						Ole Miss	SEC					
401112521	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3923	Scott Stadium	Virginia	ACC						Virginia Tech	ACC					
401117912	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3652	Bright House Networks Stadium	UCF	American Athletic						South Florida	American Athletic					
